model_family,architecture,seed,lambda_shortfall,T,rho_scale,split,model_name,n,rmse_vs_realised,rmse_vs_true,mae_vs_true,bias_vs_true,mean_regret,median_regret,mean_regret_vs_bayes,mean_regret_irreducible,mean_utility,shortfall_bind_share
dfl,mlp,42,10.0,300,0.03,main,dfl_mlp,90,0.0086095431262948,0.0085094135892454,0.0046177805041039,0.0046029776291334,0.0163937354309236,0.0128789324642898,0.0158195618852805,0.0005741735456431,1.0779521548349134,0.0111111111111111
pto,linear,42,10.0,1000,0.03,main,linear,300,0.0030119737057591,0.0028497276095011,0.0014549951578402,0.0003463364654207,0.1773878357920845,0.0073472265640456,0.1768734417633255,0.000514394028759,0.9128694832490076,0.4266666666666667
pto,mlp,42,10.0,1000,0.03,main,mlp,300,0.0019025476195752,0.0016407706021169,0.0010208432783896,-6.818196498146061e-05,0.1486238682842013,0.0085895342586559,0.1481094742554423,0.000514394028759,0.9416334507568908,0.4766666666666667
pto,persistence,42,10.0,1000,0.03,main,persistence,300,0.0017620198351604,0.001451814627514,0.0009644772890778,5.752996246758313e-05,0.1773596449117029,0.0112147480072167,0.1768452508829439,0.000514394028759,0.9128976741293892,0.4933333333333333
pto,persistence_ma4,42,10.0,1000,0.03,main,persistence_ma4,300,0.0018985288040569,0.0015190637939999,0.0010262045420282,4.976430734896793e-05,0.1547718478252803,0.0070797127075608,0.1542574537965213,0.000514394028759,0.935485471215812,0.43
blackbox,linear,42,10.0,1000,0.03,main,blackbox_linear,300,,,,,0.0144537212680075,0.0099275236752451,0.0139393272392485,0.000514394028759,1.0758035977730849,0.01
pto,linear,42,10.0,500,0.1,main,linear,150,0.0025400417809734,0.0018655660048217,0.0012416148371097,-0.0003117276020867,0.236714869915842,0.0104826601166739,0.2355909726107441,0.0011238973050978,0.857257330872075,0.4333333333333333
pto,mlp,42,10.0,500,0.1,main,mlp,150,0.002377060559663,0.0016912026836241,0.0011756953870935,-0.000360650722067,0.2172953926106289,0.0099918705427137,0.2161714953055311,0.0011238973050978,0.8766768081772879,0.4666666666666667
pto,persistence,42,10.0,500,0.1,main,persistence,150,0.0027964199407554,0.002251849203903,0.0015143630316815,-0.0001380666538925,0.4867051413219622,0.1487523929710344,0.4855812440168645,0.0011238973050978,0.6072670594659547,0.56
pto,persistence_ma4,42,10.0,500,0.1,main,persistence_ma4,150,0.0026077042379819,0.0019990983953977,0.0014855494698091,-0.0001486354616102,0.353366435824005,0.017170467076537,0.3522425385189071,0.0011238973050978,0.7406057649639118,0.4666666666666667
blackbox,linear,42,10.0,500,0.1,main,blackbox_linear,150,,,,,0.0197994164388558,0.0133142745423208,0.018675519133758,0.0011238973050978,1.074172784349061,0.0266666666666666
blackbox,mlp,42,10.0,1000,0.03,main,blackbox_mlp,300,,,,,0.0118273404625811,0.0110536001138884,0.0113129464338221,0.000514394028759,1.078429978578511,0.01
blackbox,mlp,42,10.0,500,0.1,main,blackbox_mlp,150,,,,,0.0190148714000304,0.0160173055953601,0.0178909740949325,0.0011238973050978,1.0749573293878862,0.0266666666666666
dfl,linear,42,10.0,500,0.1,main,dfl_linear,150,0.0053798675442157,0.0049765104529104,0.0035661301549451,0.0034164459166218,0.0245720569027009,0.0129553540198767,0.023448159597603,0.0011238973050978,1.069400143885216,0.0533333333333333
dfl,linear,42,10.0,1000,0.03,main,dfl_linear,300,0.0100115672970112,0.0100285588386423,0.0056945809494254,0.0056612837613158,0.015895481878463,0.0119530993351397,0.015381087849704,0.000514394028759,1.0743618371626291,0.0166666666666666
dfl,mlp,42,10.0,500,0.1,main,dfl_mlp,150,0.0041967865643853,0.003733591897389,0.0032290787674327,0.0031326319942662,0.0186651170430566,0.0143179035158924,0.0175412197379587,0.0011238973050978,1.0753070837448604,0.02
pto,linear,42,10.0,500,0.25,main,linear,150,0.0032947992481128,0.0018726592592073,0.0012642585678928,-0.0003522045455306,0.1981737213594121,0.0119702041007304,0.1960644618698029,0.0021092594896092,0.896062265349863,0.4466666666666666
pto,mlp,42,10.0,500,0.25,main,mlp,150,0.0031638921513425,0.0017556691913483,0.0012181647990783,-0.000374875421843,0.1848198596482364,0.00865120545561,0.1827106001586272,0.0021092594896092,0.9094161270610388,0.3666666666666666
pto,persistence,42,10.0,500,0.25,main,persistence,150,0.0040420276863718,0.0030600291765399,0.0020432082139768,-0.0002234465326773,0.8275913852997004,0.3011346045455505,0.8254821258100913,0.0021092594896092,0.2666446014095749,0.5733333333333334
pto,persistence_ma4,42,10.0,500,0.25,main,persistence_ma4,150,0.003494616241348,0.0022444504645257,0.0016758714144842,-0.0002403961713967,0.447714055393703,0.0274191580879549,0.4456047959040937,0.0021092594896092,0.6465219313155722,0.4866666666666667
blackbox,linear,42,10.0,500,0.25,main,blackbox_linear,150,,,,,0.0205140523887791,0.0145120286001693,0.0184047928991699,0.0021092594896092,1.073721934320496,0.0333333333333333
blackbox,mlp,42,10.0,500,0.25,main,blackbox_mlp,150,,,,,0.0196193730498046,0.0165694427683149,0.0175101135601953,0.0021092594896092,1.0746166136594708,0.02
dfl,linear,42,10.0,500,0.25,main,dfl_linear,150,0.0056944674924183,0.004793309924071,0.0034398588799177,0.0032679775272907,0.0220696939090627,0.0134150466243965,0.0199604344194535,0.0021092594896092,1.0721662928002127,0.04
dfl,mlp,42,10.0,500,0.25,main,dfl_mlp,150,0.0042067572148592,0.0030974481807382,0.0027180421034413,0.0025154926732904,0.0189896963641499,0.0149165696283608,0.0168804368745407,0.0021092594896092,1.0752462903451252,0.0266666666666666
pto,linear,42,10.0,500,0.5,main,linear,150,0.0042683459419863,0.0018538904198077,0.0012787488245046,-0.0003889125821234,0.1482437097473866,0.010092952936804,0.1446753926767001,0.0035683170706864,0.9463001552977603,0.3533333333333333
pto,mlp,42,10.0,500,0.5,main,mlp,150,0.0041802017926099,0.0018035753710854,0.0012271387380891,-0.0003538888316966,0.1333578694103607,0.0087066554210762,0.1297895523396742,0.0035683170706864,0.961185995634786,0.2733333333333333
pto,persistence,42,10.0,500,0.5,main,persistence,150,0.0055953364115548,0.0041104282282203,0.0026906467936223,-0.0003215283400091,1.3237121939821044,0.6106920138779407,1.3201438769114178,0.0035683170706864,-0.229168328936957,0.6066666666666667
pto,persistence_ma4,42,10.0,500,0.5,main,persistence_ma4,150,0.0046486728571982,0.0026027922269626,0.0019567029989849,-0.0003464726141304,0.5980975494357574,0.031396944152327,0.5945292323650709,0.0035683170706864,0.4964463156093896,0.4933333333333333
blackbox,linear,42,10.0,500,0.5,main,blackbox_linear,150,,,,,0.0170942674773479,0.014184503851743,0.0135259504066615,0.0035683170706864,1.0774495975677991,0.02
blackbox,mlp,42,10.0,500,0.5,main,blackbox_mlp,150,,,,,0.0201330471809341,0.017018131788034,0.0165647301102477,0.0035683170706864,1.0744108178642129,0.02
dfl,linear,42,10.0,500,0.5,main,dfl_linear,150,0.0058573402670855,0.0039968839122177,0.0029608048572856,0.0027254966732836,0.0227601063306468,0.0147411810048573,0.0191917892599603,0.0035683170706864,1.0717837587145,0.0466666666666666
dfl,mlp,42,10.0,1000,0.03,main,dfl_mlp,300,0.0074081399588323,0.0074005013469674,0.0043024172953163,0.0042783806128957,0.0119951434177402,0.0106147726730368,0.0114807493889812,0.000514394028759,1.0782621756233517,0.01
pto,linear,43,10.0,150,0.03,main,linear,45,0.0040721929767705,0.0035257168654694,0.0020689349617367,0.000687448183009,0.272590905391774,0.0088374951645342,0.2720654463020625,0.0005254590897114,0.8186982953215246,0.4
pto,mlp,43,10.0,150,0.03,main,mlp,45,0.0021180193989915,0.0017761043938607,0.0012629479876073,-0.0005669847189379,0.2254762190382418,0.0164442878441106,0.2249507599485303,0.0005254590897114,0.8658129816750567,0.5555555555555556
pto,persistence,43,10.0,150,0.03,main,persistence,45,0.002392878153742,0.0020381604866113,0.0013794229599247,-4.613306834755049e-05,0.2361667406378519,0.0125000822830751,0.2356412815481404,0.0005254590897114,0.8551224600754468,0.4666666666666667
pto,persistence_ma4,43,10.0,150,0.03,main,persistence_ma4,45,0.0020460876488592,0.0019572043642119,0.0013012046978772,-0.0003239964587859,0.2402376042479988,0.0141310516950858,0.2397121451582874,0.0005254590897114,0.8510515964652997,0.5111111111111111
blackbox,linear,43,10.0,150,0.03,main,blackbox_linear,45,,,,,0.0458483131333222,0.0122246307595108,0.0453228540436108,0.0005254590897114,1.0454408875799763,0.1111111111111111
blackbox,mlp,43,10.0,150,0.03,main,blackbox_mlp,45,,,,,0.0945120144212035,0.0158648468447029,0.0939865553314921,0.0005254590897114,0.9967771862920948,0.1111111111111111
dfl,linear,43,10.0,150,0.03,main,dfl_linear,45,0.0048262482898981,0.0045496222239025,0.0029995331567101,0.0014243876063127,0.2755937899552844,0.0155624008388355,0.275068330865573,0.0005254590897114,0.815695410758014,0.3555555555555555
dfl,mlp,43,10.0,150,0.03,main,dfl_mlp,45,0.0055273040683114,0.0054067058499143,0.0036697788767324,0.0033448179390454,0.0540013591074998,0.01510757049958,0.0534759000177884,0.0005254590897114,1.0372878416057985,0.0888888888888888
pto,linear,43,10.0,300,0.03,main,linear,90,0.0015763602611564,0.001357985937005,0.0009687084947022,-0.0003593822748081,0.2797637901135906,0.0136115728503738,0.2792936268298179,0.0004701632837727,0.8161235943505838,0.4777777777777778
pto,mlp,43,10.0,300,0.03,main,mlp,90,0.0014552764606819,0.0011225490422464,0.0007632289237589,-0.0001181994790823,0.1571107605508382,0.0074155459548134,0.1566405972670654,0.0004701632837727,0.938776623913336,0.4
pto,persistence,43,10.0,300,0.03,main,persistence,90,0.00152695556127,0.0012206403176067,0.0008336579848251,0.0001064509758485,0.2165166907592254,0.008272492258503,0.2160465274754526,0.0004701632837727,0.8793706937049489,0.4111111111111111
pto,persistence_ma4,43,10.0,300,0.03,main,persistence_ma4,90,0.0016613604834215,0.0013218511960928,0.0008963298749516,0.0001174522870795,0.169543491019304,0.0068710645119156,0.1690733277355312,0.0004701632837727,0.9263438934448704,0.3555555555555555
blackbox,linear,43,10.0,300,0.03,main,blackbox_linear,90,,,,,0.0146579434505192,0.0123946342137017,0.0141877801667464,0.0004701632837727,1.0812294410136554,0.0222222222222222
blackbox,mlp,43,10.0,300,0.03,main,blackbox_mlp,90,,,,,0.0174995493129875,0.0135307309238256,0.0170293860292148,0.0004701632837727,1.0783878351511869,0.0111111111111111
dfl,mlp,42,10.0,500,0.5,main,dfl_mlp,150,0.004675542721988,0.0025946358621522,0.0022749594550344,0.0018197052566746,0.0197410866579348,0.0151376447249764,0.0161727695872484,0.0035683170706864,1.0748027783872125,0.0333333333333333
pto,linear,43,10.0,500,0.1,main,linear,150,0.0031781195643078,0.0029070916098511,0.0014890336044065,-0.0001021739988912,0.1866887064842949,0.00939093460003,0.1854189614329519,0.001269745051343,0.9022183590159308,0.42
dfl,linear,43,10.0,300,0.03,main,dfl_linear,90,0.0024208898958709,0.0023679923117953,0.001981010421446,0.0018812715527713,0.0186128629079461,0.0104690717764099,0.0181426996241733,0.0004701632837727,1.0772745215562285,0.0444444444444444
pto,mlp,43,10.0,500,0.1,main,mlp,150,0.0025439852983467,0.0020341671555028,0.0012937331474335,-0.0003170928870652,0.1951468000864953,0.0081716899791713,0.1938770550351523,0.001269745051343,0.8937602654137307,0.42
pto,persistence,43,10.0,500,0.1,main,persistence,150,0.0028360560031699,0.0022646495172475,0.0016453767210944,-0.0001370169416425,0.4091245534425449,0.0151511165456758,0.407854808391202,0.001269745051343,0.679782512057681,0.4866666666666667
pto,persistence_ma4,43,10.0,500,0.1,main,persistence_ma4,150,0.0026379055052536,0.0020944368806681,0.001483955633207,-0.0001101891548884,0.2292592141553059,0.0148953120623146,0.2279894691039629,0.001269745051343,0.8596478513449199,0.4733333333333333
blackbox,linear,43,10.0,500,0.1,main,blackbox_linear,150,,,,,0.0137025279208354,0.0112481694492065,0.0124327828694923,0.001269745051343,1.0752045375793906,0.0066666666666666
blackbox,mlp,43,10.0,500,0.1,main,blackbox_mlp,150,,,,,0.0137380172589936,0.0116759067408284,0.0124682722076505,0.001269745051343,1.0751690482412324,0.0066666666666666
dfl,mlp,43,10.0,300,0.03,main,dfl_mlp,90,0.0032269281977865,0.0031330829382449,0.0028791557405196,0.0028345216833063,0.0153530690922302,0.0121230011485409,0.0148829058084574,0.0004701632837727,1.080534315371944,0.0222222222222222
dfl,linear,43,10.0,500,0.1,main,dfl_linear,150,0.0049368574387949,0.0045332337674048,0.0034397190311753,0.0032301059635962,0.0226832608022746,0.0111724689193635,0.0214135157509316,0.001269745051343,1.0662238046979513,0.0533333333333333
pto,linear,43,10.0,1000,0.03,main,linear,300,0.0018914429783035,0.0016899407170585,0.0011532760181394,-0.000225206192694,0.1992558605951455,0.0086996032659562,0.1987199319815926,0.0005359286135528,0.8918444049331659,0.44
pto,mlp,43,10.0,1000,0.03,main,mlp,300,0.0016708109436274,0.0014445006861771,0.0010047722107661,-0.0002030789958416,0.1755130952816541,0.0080347993163258,0.1749771666681012,0.0005359286135528,0.9155871702466571,0.4233333333333333
pto,persistence,43,10.0,1000,0.03,main,persistence,300,0.0017704409332146,0.0015272672115098,0.0011048667447802,3.7115950836754865e-05,0.2400407118216419,0.009058414981949,0.239504783208089,0.0005359286135528,0.8510595537066693,0.4466666666666666
pto,persistence_ma4,43,10.0,1000,0.03,main,persistence_ma4,300,0.0019210659802068,0.0017418426733606,0.0012367475403707,8.422527034881654e-05,0.2074629916210215,0.0106768743414136,0.2069270630074687,0.0005359286135528,0.8836372739072896,0.4266666666666667
blackbox,linear,43,10.0,1000,0.03,main,blackbox_linear,300,,,,,0.0157451016430322,0.0125285029934916,0.0152091730294793,0.0005359286135528,1.075355163885279,0.0233333333333333
blackbox,mlp,43,10.0,1000,0.03,main,blackbox_mlp,300,,,,,0.0155387448666844,0.0121924922919772,0.0150028162531315,0.0005359286135528,1.075561520661627,0.01
dfl,mlp,43,10.0,500,0.1,main,dfl_mlp,150,0.0070864270402251,0.006777597977426,0.0043116684158146,0.0042484619326254,0.016612999221476,0.0116111187416515,0.015343254170133,0.001269745051343,1.0722940662787497,0.02
pto,linear,43,10.0,500,0.25,main,linear,150,0.0041770457769183,0.0033305209178798,0.0015625810615257,-4.368482322263334e-05,0.1534079152779587,0.0080898343154592,0.1509903968036069,0.0024175184743518,0.935704782365062,0.3133333333333333
pto,mlp,43,10.0,500,0.25,main,mlp,150,0.0035350098480723,0.0020907714950792,0.0013282294120051,-0.0003741719380656,0.1621567812459881,0.0081696511711714,0.1597392627716362,0.0024175184743518,0.9269559163970326,0.36
pto,persistence,43,10.0,500,0.25,main,persistence,150,0.0044300127072854,0.0033840675686697,0.002392601102897,-0.0002034053376772,0.7060006054599771,0.1143360650623951,0.7035830869856253,0.0024175184743518,0.3831120921830436,0.56
pto,persistence_ma4,43,10.0,500,0.25,main,persistence_ma4,150,0.0037973458467154,0.0025487678788367,0.0017613114616751,-0.0001776239566495,0.2890491413634403,0.0128931476781855,0.2866316228890884,0.0024175184743518,0.8000635562795805,0.42
blackbox,linear,43,10.0,500,0.25,main,blackbox_linear,150,,,,,0.0157531960741477,0.0116764435542648,0.0133356775997958,0.0024175184743518,1.073359501568873,0.02
blackbox,mlp,43,10.0,500,0.25,main,blackbox_mlp,150,,,,,0.0144282835769148,0.0124962612271289,0.0120107651025629,0.0024175184743518,1.0746844140661058,0.0066666666666666
dfl,linear,43,10.0,500,0.25,main,dfl_linear,150,0.004894496428952,0.0037803890890394,0.0029870132739489,0.0027087258352573,0.0216039885843573,0.0119388270664052,0.0191864701100055,0.0024175184743518,1.0675087090586637,0.0466666666666666
dfl,linear,43,10.0,1000,0.03,main,dfl_linear,300,0.0061586808291026,0.0060853948934531,0.0043996950435491,0.0043621287506591,0.0160267699903065,0.0126952246377819,0.0154908413767536,0.0005359286135528,1.0750734955380048,0.0133333333333333
dfl,mlp,43,10.0,500,0.25,main,dfl_mlp,150,0.0065862802500501,0.0057342720130324,0.0038220110207676,0.0037227113474146,0.0171932784615481,0.0124629396989944,0.0147757599871962,0.0024175184743518,1.0719194191814727,0.0266666666666666
pto,linear,43,10.0,500,0.5,main,linear,150,0.0053866810616084,0.0034638110620882,0.0015859715520652,-2.9540462513939676e-05,0.1124771316048025,0.0081536859441312,0.1083314339462216,0.0041456976585808,0.9768387023543188,0.24
pto,mlp,43,10.0,500,0.5,main,mlp,150,0.0049186144389553,0.0019729085575919,0.0012951225573855,-0.000440178653475,0.1157010256938896,0.0073916071620904,0.1115553280353087,0.0041456976585808,0.9736148082652316,0.2533333333333333
pto,persistence,43,10.0,500,0.5,main,persistence,150,0.0065225641038763,0.0048557739463737,0.003243974668415,-0.0002531600518969,1.1805441176473994,0.4293275317247515,1.1763984199888189,0.0041456976585808,-0.0912282836882781,0.58
pto,persistence_ma4,43,10.0,500,0.5,main,persistence_ma4,150,0.0053318556221833,0.0032044455421411,0.0022239849683473,-0.0002317367117715,0.418975398866576,0.0166273463190856,0.4148297012079951,0.0041456976585808,0.6703404350925454,0.4533333333333333
blackbox,linear,43,10.0,500,0.5,main,blackbox_linear,150,,,,,0.0174430979169311,0.0124153545820643,0.0132974002583503,0.0041456976585808,1.0718727360421902,0.02
blackbox,mlp,43,10.0,500,0.5,main,blackbox_mlp,150,,,,,0.0152758609556758,0.0135916515401564,0.0111301632970949,0.0041456976585808,1.0740399730034451,0.0066666666666666
dfl,linear,43,10.0,500,0.5,main,dfl_linear,150,0.0057669842525507,0.0034351008340838,0.0027250195809664,0.0023406593648081,0.0222519136096194,0.0128466544953012,0.0181062159510386,0.0041456976585808,1.0670639203495018,0.02
dfl,mlp,43,10.0,500,0.5,main,dfl_mlp,150,0.0061508527346598,0.0039151361851774,0.0029582477374201,0.0027751172365606,0.0196074003978164,0.0130315691618315,0.0154617027392355,0.0041456976585808,1.069708433561305,0.02
pto,linear,44,10.0,500,0.1,main,linear,150,0.0021782827173667,0.0017193873224121,0.0010025376714316,3.440611113200318e-05,0.15463484250789,0.0072265932014086,0.1536176812149065,0.0010171612929835,0.9436328597650508,0.3933333333333333
pto,mlp,44,10.0,500,0.1,main,mlp,150,0.0019810514746631,0.0014719581167621,0.0009381511580379,3.875264066231521e-06,0.1298987508868228,0.0064852875409001,0.1288815895938393,0.0010171612929835,0.968368951386118,0.32
pto,persistence,44,10.0,500,0.1,main,persistence,150,0.0025842371980073,0.0021192255651095,0.0013110723493409,-4.644863176885505e-05,0.426777569309467,0.0269548485423474,0.4257604080164834,0.0010171612929835,0.6714901329634739,0.5133333333333333
pto,persistence_ma4,44,10.0,500,0.1,main,persistence_ma4,150,0.0023290283233571,0.0018686394461342,0.0011869261774768,-4.074908365129319e-05,0.2405676421647602,0.0153418512202418,0.2395504808717766,0.0010171612929835,0.8577000601081805,0.4666666666666667
blackbox,linear,44,10.0,500,0.1,main,blackbox_linear,150,,,,,0.0178153576079636,0.0122423669312056,0.01679819631498,0.0010171612929835,1.0804523446649774,0.0266666666666666
blackbox,mlp,44,10.0,500,0.1,main,blackbox_mlp,150,,,,,0.0172853329194211,0.0135833528049026,0.0162681716264376,0.0010171612929835,1.08098236935352,0.0266666666666666
dfl,linear,44,10.0,500,0.1,main,dfl_linear,150,0.0048077369531646,0.0044837987052887,0.0027769155426984,0.002577553208008,0.0362166153686914,0.0107470897712979,0.0351994540757078,0.0010171612929835,1.0620510869042497,0.0466666666666666
dfl,mlp,44,10.0,500,0.1,main,dfl_mlp,150,0.0035829858205589,0.0032990645223679,0.0026992674232101,0.0025946200455293,0.018481099061576,0.0148342375826541,0.0174639377685925,0.0010171612929835,1.0797866032113648,0.0333333333333333
pto,linear,44,10.0,500,0.25,main,linear,150,0.0028718037035555,0.0018225139625762,0.0010238531661796,9.539566672434144e-05,0.1102128171164759,0.0079390658283668,0.1082934621987522,0.0019193549177237,0.9881284403668602,0.3066666666666666
dfl,mlp,43,10.0,1000,0.03,main,dfl_mlp,300,0.0041263647523915,0.0040283533227268,0.0034856476318846,0.003446465927647,0.0151224331594901,0.0122654965151278,0.0145865045459372,0.0005359286135528,1.0759778323688212,0.0166666666666666
pto,linear,44,10.0,150,0.03,main,linear,45,0.0014477517845739,0.0013981729318949,0.0010678849171688,0.000613340749061,0.1028144862003737,0.0094063243848694,0.1024109212615893,0.0004035649387843,0.9991477704099077,0.2222222222222222
pto,mlp,44,10.0,500,0.25,main,mlp,150,0.002710135814084,0.0015415743079587,0.0010178509783929,0.0001058128872174,0.0942929886070784,0.0077749759391089,0.0923736336893547,0.0019193549177237,1.0040482688762575,0.28
pto,persistence,44,10.0,500,0.25,main,persistence,150,0.0037592274918097,0.0028888788971767,0.0018494916035682,-6.876960038934105e-05,0.7673537780849888,0.2487683078394351,0.7654344231672652,0.0019193549177237,0.330987479398347,0.5466666666666666
pto,persistence_ma4,44,10.0,500,0.25,main,persistence_ma4,150,0.0031582748958636,0.0021486031476763,0.0014000420538829,-5.609947644500539e-05,0.3188640261017328,0.015254544063512,0.316944671184009,0.0019193549177237,0.7794772313816033,0.4533333333333333
pto,mlp,44,10.0,150,0.03,main,mlp,45,0.0013215908806684,0.00121269139769,0.0008612457590627,0.0001261041930848,0.1677988068444541,0.0090830153402194,0.1673952419056698,0.0004035649387843,0.9341634497658272,0.3111111111111111
